id,temperature,humidity,timeRecorded,ldrValue
4918,28.2,81.9,2025-02-18 22:48:06,4095.0
4919,28.3,81.9,2025-02-18 22:48:11,3156.0
4920,28.3,81.9,2025-02-18 22:48:16,0.0
4921,28.3,81.8,2025-02-18 22:48:22,4095.0
4922,28.3,81.8,2025-02-18 22:48:27,128.0
4923,28.3,81.8,2025-02-18 22:48:32,0.0
4924,28.3,81.7,2025-02-18 22:48:37,4095.0
4925,28.3,81.7,2025-02-18 22:48:42,241.0
4926,28.3,81.7,2025-02-18 22:48:47,282.0
4927,28.3,81.6,2025-02-18 22:48:53,3756.0
4928,28.3,81.7,2025-02-18 22:49:01,0.0
4929,28.2,81.8,2025-02-18 22:49:06,215.0
4930,28.3,81.9,2025-02-18 22:49:11,1765.0
4931,28.2,81.9,2025-02-18 22:49:17,36.0
4932,28.2,81.9,2025-02-18 22:49:22,4095.0
4933,28.3,81.9,2025-02-18 22:49:27,3552.0
4934,28.3,82.0,2025-02-18 22:49:32,2769.0
4935,28.3,82.0,2025-02-18 22:49:37,0.0
4936,28.3,81.8,2025-02-18 22:49:43,4095.0
4937,28.2,81.8,2025-02-18 22:49:48,0.0
4938,28.3,81.9,2025-02-18 22:49:53,2.0
4939,28.2,81.9,2025-02-18 22:49:58,0.0
4940,28.3,81.9,2025-02-18 22:50:03,3839.0
4941,28.3,81.9,2025-02-18 22:50:09,4095.0
4942,28.3,81.9,2025-02-18 22:50:14,12.0
4943,28.3,81.9,2025-02-18 22:50:19,640.0
4944,28.3,81.9,2025-02-18 22:50:24,3659.0
4945,28.3,81.9,2025-02-18 22:50:29,4095.0
4946,28.3,81.8,2025-02-18 22:50:35,3511.0
4947,28.3,81.8,2025-02-18 22:50:40,0.0
4948,28.3,81.8,2025-02-18 22:50:45,1168.0
4949,28.3,81.7,2025-02-18 22:50:51,3667.0
4950,28.3,81.7,2025-02-18 22:50:56,3146.0
4951,28.4,81.6,2025-02-18 22:51:01,0.0
4952,28.3,81.4,2025-02-18 22:51:09,0.0
4953,28.3,81.5,2025-02-18 22:51:14,3977.0
4954,28.3,81.6,2025-02-18 22:51:19,3387.0
4955,28.3,81.7,2025-02-18 22:51:24,0.0
4956,28.3,81.7,2025-02-18 22:51:29,4095.0
4957,28.3,81.7,2025-02-18 22:51:35,3730.0
4958,28.3,81.7,2025-02-18 22:51:40,0.0
4959,28.3,81.7,2025-02-18 22:51:45,374.0
4960,28.3,81.7,2025-02-18 22:51:50,4095.0
4961,28.4,81.7,2025-02-18 22:51:55,0.0
4962,28.3,81.5,2025-02-18 22:52:01,4095.0
4963,28.3,81.3,2025-02-18 22:52:08,0.0
4964,28.3,81.5,2025-02-18 22:52:13,0.0
4965,28.3,81.6,2025-02-18 22:52:18,3903.0
4966,28.3,81.7,2025-02-18 22:52:23,3159.0
4967,28.3,81.8,2025-02-18 22:52:28,0.0
4968,28.3,81.8,2025-02-18 22:52:33,1165.0
4969,28.3,81.8,2025-02-18 22:52:39,0.0
4970,28.3,81.8,2025-02-18 22:52:44,3265.0
4971,28.3,81.7,2025-02-18 22:52:49,3133.0
4972,28.3,81.7,2025-02-18 22:52:54,0.0
4973,28.3,81.7,2025-02-18 22:52:59,4095.0
4974,28.3,81.6,2025-02-18 22:53:04,557.0
4975,28.3,81.6,2025-02-18 22:53:10,0.0
4976,28.3,81.6,2025-02-18 22:53:15,512.0
4977,28.3,81.7,2025-02-18 22:53:21,43.0
4978,28.3,81.8,2025-02-18 22:53:26,4095.0
4979,28.3,81.8,2025-02-18 22:53:31,0.0
4980,28.3,81.7,2025-02-18 22:53:36,4095.0
4981,28.3,81.6,2025-02-18 22:53:41,1281.0
4982,28.3,81.8,2025-02-18 22:53:49,2407.0
4983,28.3,81.9,2025-02-18 22:53:55,0.0
4984,28.3,81.8,2025-02-18 22:54:02,0.0
4985,28.2,81.7,2025-02-18 22:54:08,3027.0
4986,28.2,81.7,2025-02-18 22:54:17,4095.0
4987,28.2,81.8,2025-02-18 22:54:22,3931.0
4988,28.2,81.9,2025-02-18 22:54:27,3951.0
4989,28.1,82.0,2025-02-18 22:54:32,0.0
4990,28.2,82.1,2025-02-18 22:54:38,0.0
4991,28.1,82.2,2025-02-18 22:54:43,0.0
4992,28.2,82.3,2025-02-18 22:54:48,4095.0
4993,28.2,82.3,2025-02-18 22:54:53,3407.0
4994,28.2,82.3,2025-02-18 22:54:59,0.0
4995,28.1,82.3,2025-02-18 22:55:04,0.0
4996,28.2,82.3,2025-02-18 22:55:09,4095.0
4997,28.2,82.3,2025-02-18 22:55:14,3053.0
4998,28.2,82.3,2025-02-18 22:55:19,3234.0
4999,28.2,82.3,2025-02-18 22:55:24,1527.0
5000,28.2,82.2,2025-02-18 22:55:29,3095.0
5001,28.2,82.1,2025-02-18 22:55:35,4095.0
5002,28.2,82.0,2025-02-18 22:55:40,287.0
5003,28.2,82.1,2025-02-18 22:55:45,0.0
5004,28.2,82.2,2025-02-18 22:55:50,0.0
5005,28.2,82.2,2025-02-18 22:55:55,2782.0
5006,28.2,82.2,2025-02-18 22:56:01,2953.0
5007,28.2,82.1,2025-02-18 22:56:06,0.0
5008,28.2,82.1,2025-02-18 22:56:11,4095.0
5009,28.2,82.1,2025-02-18 22:56:16,3127.0
5010,28.2,81.9,2025-02-18 22:56:21,192.0
5011,28.2,81.9,2025-02-18 22:56:26,608.0
5012,28.2,82.0,2025-02-18 22:56:32,0.0
5013,28.1,82.1,2025-02-18 22:56:37,3131.0
5014,28.1,82.2,2025-02-18 22:56:42,0.0
5015,28.1,82.3,2025-02-18 22:56:47,4095.0
5016,28.1,82.3,2025-02-18 22:56:53,192.0
5017,28.1,82.3,2025-02-18 22:56:58,0.0
5018,28.1,82.3,2025-02-18 22:57:03,63.0
5019,28.2,82.4,2025-02-18 22:57:08,4095.0
5020,28.1,82.3,2025-02-18 22:57:13,0.0
5021,28.1,82.3,2025-02-18 22:57:19,0.0
5022,28.2,82.3,2025-02-18 22:57:27,3416.0
5023,28.2,82.3,2025-02-18 22:57:32,4063.0
5024,28.2,82.2,2025-02-18 22:57:37,95.0
5025,28.2,82.2,2025-02-18 22:57:43,2994.0
5026,28.2,82.1,2025-02-18 22:57:48,3775.0
5027,28.2,82.1,2025-02-18 22:57:53,4095.0
5028,28.2,82.1,2025-02-18 22:57:58,2961.0
5029,28.6,80.7,2025-02-19 08:20:01,0.0
5030,28.6,80.4,2025-02-19 08:20:06,4039.0
5031,28.7,80.3,2025-02-19 08:20:11,2123.0
5032,28.6,80.4,2025-02-19 08:20:17,3637.0
5033,28.7,80.5,2025-02-19 08:20:22,0.0
5034,28.7,80.4,2025-02-19 08:20:27,4095.0
5035,28.7,80.4,2025-02-19 08:20:32,0.0
5036,28.7,80.5,2025-02-19 08:20:37,4095.0
5037,28.7,80.6,2025-02-19 08:20:43,0.0
5038,28.7,80.7,2025-02-19 08:20:48,99.0
5039,28.6,80.4,2025-02-19 08:21:12,4095.0
5040,28.6,80.3,2025-02-19 08:21:17,0.0
5041,28.6,80.2,2025-02-19 08:21:23,2866.0
5042,28.5,80.3,2025-02-19 08:21:36,2859.0
5043,28.4,80.4,2025-02-19 08:21:41,4095.0
5044,28.4,80.5,2025-02-19 08:21:46,33.0
5045,28.4,80.6,2025-02-19 08:21:52,0.0
5046,28.4,80.8,2025-02-19 08:21:57,4095.0
5047,28.4,81.1,2025-02-19 08:22:20,4095.0
5048,28.4,81.3,2025-02-19 08:22:25,0.0
5049,28.4,81.2,2025-02-19 08:22:30,3666.0
5050,28.4,81.1,2025-02-19 08:22:35,4095.0
5051,28.4,81.1,2025-02-19 08:22:41,19.0
5052,28.2,81.8,2025-02-19 08:24:06,0.0
5053,28.3,81.9,2025-02-19 08:24:11,3651.0
5054,28.3,82.0,2025-02-19 08:24:16,0.0
5055,28.3,81.5,2025-02-19 08:24:21,4095.0
5056,28.3,81.1,2025-02-19 08:24:26,81.0
5057,28.3,81.2,2025-02-19 08:24:32,3696.0
5058,28.4,81.1,2025-02-19 08:24:53,0.0
5059,28.3,81.2,2025-02-19 08:24:59,0.0
5060,28.4,81.4,2025-02-19 08:25:04,0.0
5061,28.4,81.4,2025-02-19 08:25:09,144.0
5062,28.4,81.2,2025-02-19 08:25:14,3826.0
5063,28.4,81.1,2025-02-19 08:25:19,4095.0
5064,28.4,81.0,2025-02-19 08:25:25,3823.0
5065,28.4,81.0,2025-02-19 08:25:30,3810.0
5066,28.4,81.2,2025-02-19 08:25:35,0.0
5067,28.4,81.0,2025-02-19 08:25:40,4095.0
5068,28.4,80.7,2025-02-19 08:25:45,0.0
5069,28.4,80.9,2025-02-19 08:25:50,4095.0
5070,28.4,81.2,2025-02-19 08:25:56,0.0
5071,28.4,80.8,2025-02-19 08:26:01,4095.0
5072,28.4,80.9,2025-02-19 08:26:06,234.0
5073,28.4,80.9,2025-02-19 08:26:11,285.0
5074,28.4,80.8,2025-02-19 08:26:16,0.0
5075,28.4,80.5,2025-02-19 08:26:22,3943.0
5076,28.4,80.4,2025-02-19 08:26:27,0.0
5077,28.4,80.4,2025-02-19 08:26:32,1168.0
5078,28.3,80.6,2025-02-19 08:26:37,4095.0
5079,28.3,80.9,2025-02-19 08:26:42,4095.0
5080,28.3,81.0,2025-02-19 08:26:47,4091.0
5081,28.3,80.8,2025-02-19 08:26:53,1389.0
5082,28.3,80.9,2025-02-19 08:26:58,613.0
5083,28.3,80.9,2025-02-19 08:27:03,3957.0
5084,28.3,80.9,2025-02-19 08:27:08,3810.0
5085,28.2,80.9,2025-02-19 08:27:14,1520.0
5086,28.2,80.8,2025-02-19 08:27:19,1504.0
5087,28.2,80.9,2025-02-19 08:27:24,0.0
5088,28.2,80.9,2025-02-19 08:27:29,3507.0
5089,28.2,81.0,2025-02-19 08:27:34,2103.0
5090,28.2,81.0,2025-02-19 08:27:40,2466.0
5091,28.1,81.2,2025-02-19 08:27:45,2783.0
5092,28.1,81.3,2025-02-19 08:27:50,0.0
5093,28.1,81.5,2025-02-19 08:27:55,0.0
5094,28.2,81.6,2025-02-19 08:28:00,4095.0
5095,28.1,81.3,2025-02-19 08:28:06,4095.0
5096,28.2,81.2,2025-02-19 08:28:11,0.0
5097,28.1,81.3,2025-02-19 08:28:16,4095.0
5098,28.1,81.0,2025-02-19 08:28:21,2897.0
5099,28.1,81.0,2025-02-19 08:28:26,0.0
5100,28.1,81.1,2025-02-19 08:28:32,2327.0
5101,28.1,81.2,2025-02-19 08:28:37,4095.0
5102,28.1,81.4,2025-02-19 08:28:42,64.0
5103,28.0,81.6,2025-02-19 08:28:47,0.0
5104,28.0,81.6,2025-02-19 08:28:53,3675.0
5105,28.0,81.7,2025-02-19 08:28:58,763.0
5106,28.0,81.7,2025-02-19 08:29:03,1425.0
5107,28.0,81.8,2025-02-19 08:29:08,4095.0
5108,28.0,81.8,2025-02-19 08:29:13,813.0
5109,28.0,81.9,2025-02-19 08:29:18,0.0
5110,28.0,82.0,2025-02-19 08:29:24,2554.0
5111,28.0,82.1,2025-02-19 08:29:29,4095.0
5112,28.0,82.1,2025-02-19 08:29:34,4067.0
5113,28.0,82.0,2025-02-19 08:29:39,0.0
5114,28.0,81.8,2025-02-19 08:29:45,4031.0
5115,28.0,81.8,2025-02-19 08:29:50,3824.0
5116,28.0,81.9,2025-02-19 08:29:55,977.0
5117,28.0,81.8,2025-02-19 08:30:00,0.0
5118,28.0,81.7,2025-02-19 08:30:05,4095.0
5119,28.1,81.7,2025-02-19 08:30:10,3663.0
5120,28.1,81.7,2025-02-19 08:30:16,2467.0
5121,28.1,81.7,2025-02-19 08:30:21,0.0
5122,28.1,81.7,2025-02-19 08:30:26,0.0
5123,28.1,81.2,2025-02-19 08:30:31,0.0
5124,28.1,81.1,2025-02-19 08:30:36,2877.0
5125,28.0,81.2,2025-02-19 08:30:42,2173.0
5126,28.0,81.3,2025-02-19 08:30:47,0.0
5127,28.0,81.4,2025-02-19 08:30:55,4095.0
5128,27.9,81.6,2025-02-19 08:31:00,1386.0
5129,28.0,81.5,2025-02-19 08:31:05,890.0
5130,27.9,81.3,2025-02-19 08:31:11,0.0
5131,27.9,81.5,2025-02-19 08:31:16,1488.0
5132,27.9,81.7,2025-02-19 08:31:21,141.0
5133,27.9,81.5,2025-02-19 08:31:26,2220.0
5134,27.9,81.4,2025-02-19 08:31:31,0.0
5135,27.9,81.6,2025-02-19 08:31:36,1232.0
5136,27.9,81.6,2025-02-19 08:31:42,2059.0
5137,27.9,81.3,2025-02-19 08:31:47,4095.0
5138,27.9,81.4,2025-02-19 08:31:52,256.0
5139,27.9,81.5,2025-02-19 08:31:57,4095.0
5140,27.9,81.5,2025-02-19 08:32:02,4095.0
5141,27.9,81.6,2025-02-19 08:32:07,4095.0
5142,27.9,81.6,2025-02-19 08:32:12,4095.0
5143,27.7,82.2,2025-02-19 08:38:06,0.0
5144,27.7,82.2,2025-02-19 08:38:12,4095.0
5145,27.7,82.2,2025-02-19 08:38:17,4095.0
5146,27.6,82.3,2025-02-19 08:38:22,0.0
5147,27.7,82.3,2025-02-19 08:38:27,4095.0
5148,27.7,82.2,2025-02-19 08:38:33,0.0
5149,27.7,82.3,2025-02-19 08:38:38,0.0
5150,27.7,82.2,2025-02-19 08:38:43,1063.0
5151,27.6,82.2,2025-02-19 08:38:48,0.0
5152,27.9,81.6,2025-02-19 08:38:49,4095.0
5153,27.7,82.3,2025-02-19 08:38:54,0.0
5154,27.7,82.3,2025-02-19 08:38:59,0.0
5155,27.7,82.4,2025-02-19 08:39:04,3663.0
5156,27.7,82.5,2025-02-19 08:39:09,4095.0
5157,27.7,82.5,2025-02-19 08:39:14,4095.0
5158,27.7,82.5,2025-02-19 08:39:20,0.0
5159,27.7,82.4,2025-02-19 08:39:25,250.0
5160,27.7,82.4,2025-02-19 08:39:30,3697.0
5161,27.8,82.4,2025-02-19 08:39:35,6.0
5162,27.7,82.4,2025-02-19 08:39:40,3759.0
5163,27.7,82.5,2025-02-19 08:39:45,793.0
5164,27.7,82.4,2025-02-19 08:39:51,4095.0
5165,27.7,82.3,2025-02-19 08:39:56,4095.0
5166,27.7,82.3,2025-02-19 08:40:01,4095.0
5167,27.7,82.3,2025-02-19 08:40:06,3107.0
5168,27.7,82.3,2025-02-19 08:40:11,4095.0
5169,27.7,82.4,2025-02-19 08:40:16,4095.0
5170,27.7,82.5,2025-02-19 08:40:21,0.0
5171,27.8,82.6,2025-02-19 08:40:27,0.0
5172,27.8,82.6,2025-02-19 08:40:35,2483.0
5173,27.8,82.6,2025-02-19 08:40:40,0.0
5174,27.8,82.6,2025-02-19 08:40:45,0.0
5175,27.9,82.5,2025-02-19 08:40:51,0.0
5176,27.9,82.5,2025-02-19 08:40:56,0.0
5177,27.9,82.3,2025-02-19 08:41:01,1414.0
5178,27.9,82.2,2025-02-19 08:41:06,400.0
5179,27.9,82.0,2025-02-19 08:41:11,4095.0
5180,27.9,81.9,2025-02-19 08:41:16,0.0
5181,27.9,81.9,2025-02-19 08:41:21,0.0
5182,27.9,81.8,2025-02-19 08:41:27,0.0
5183,28.0,81.6,2025-02-19 08:41:32,4095.0
5184,28.0,81.5,2025-02-19 08:41:37,4095.0
5185,27.9,81.7,2025-02-19 08:41:43,0.0
5186,27.9,81.6,2025-02-19 08:41:48,0.0
5187,27.9,81.6,2025-02-19 08:41:53,0.0
5188,27.9,81.7,2025-02-19 08:41:58,4095.0
5189,27.9,81.8,2025-02-19 08:42:03,971.0
5190,27.9,81.7,2025-02-19 08:42:08,4095.0
5191,28.0,81.7,2025-02-19 08:42:14,0.0
5192,28.0,81.7,2025-02-19 08:42:19,509.0
5193,28.0,81.6,2025-02-19 08:42:24,4081.0
5194,28.0,81.7,2025-02-19 08:42:29,0.0
5195,28.0,81.7,2025-02-19 08:42:34,3214.0
5196,28.0,81.8,2025-02-19 08:42:39,3508.0
5197,28.0,81.8,2025-02-19 08:42:45,0.0
5198,28.0,81.7,2025-02-19 08:42:50,70.0
5199,28.0,81.8,2025-02-19 08:42:55,4049.0
5200,28.1,81.7,2025-02-19 08:43:00,32.0
5201,28.0,81.5,2025-02-19 08:43:05,0.0
5202,28.1,81.6,2025-02-19 08:43:10,0.0
5203,28.1,81.6,2025-02-19 08:43:16,4095.0
5204,28.1,81.7,2025-02-19 08:43:21,43.0
5205,28.1,81.7,2025-02-19 08:43:26,0.0
5206,28.1,81.6,2025-02-19 08:43:31,3836.0
5207,28.1,81.8,2025-02-19 08:43:36,1019.0
5208,28.1,81.6,2025-02-19 08:43:41,0.0
5209,28.2,81.6,2025-02-19 08:43:47,4095.0
5210,28.2,81.7,2025-02-19 08:43:55,0.0
5211,28.2,81.7,2025-02-19 08:44:00,168.0
5212,28.2,81.3,2025-02-19 08:44:05,3580.0
5213,28.3,81.1,2025-02-19 08:44:10,4095.0
5214,28.3,81.1,2025-02-19 08:44:15,0.0
5215,28.2,81.1,2025-02-19 08:44:20,3911.0
5216,28.2,81.2,2025-02-19 08:44:25,0.0
5217,28.2,81.2,2025-02-19 08:44:31,4095.0
5218,28.2,81.3,2025-02-19 08:44:36,3903.0
5219,28.2,81.5,2025-02-19 08:44:41,0.0
5220,28.1,81.5,2025-02-19 08:44:46,240.0
5221,28.1,81.5,2025-02-19 08:44:52,4095.0
5222,28.1,81.5,2025-02-19 08:44:57,4095.0
5223,28.1,81.6,2025-02-19 08:45:02,4095.0
5224,28.1,81.7,2025-02-19 08:45:07,0.0
5225,28.1,81.8,2025-02-19 08:45:12,3941.0
5226,28.0,81.7,2025-02-19 08:45:18,0.0
5227,28.0,81.8,2025-02-19 08:45:23,4095.0
5228,28.0,82.1,2025-02-19 08:46:24,0.0
5229,28.0,81.9,2025-02-19 08:46:24,0.0
5230,28.0,81.8,2025-02-19 08:46:24,4095.0
5231,28.0,81.8,2025-02-19 08:46:28,176.0
5232,28.1,81.8,2025-02-19 08:46:33,0.0
5233,28.0,81.7,2025-02-19 08:46:39,0.0
5234,28.1,81.6,2025-02-19 08:46:44,17.0
5235,28.1,81.5,2025-02-19 08:46:49,4095.0
5236,28.0,81.3,2025-02-19 08:46:54,3728.0
5237,28.1,81.3,2025-02-19 08:46:59,4095.0
5238,28.0,81.4,2025-02-19 08:47:05,4095.0
5239,28.0,81.5,2025-02-19 08:47:10,0.0
5240,28.0,81.7,2025-02-19 08:47:15,4095.0
5241,28.0,81.7,2025-02-19 08:47:20,0.0
5242,28.0,81.9,2025-02-19 08:47:25,2787.0
5243,28.0,81.7,2025-02-19 08:47:30,0.0
5244,28.0,81.7,2025-02-19 08:47:35,1160.0
5245,28.0,81.6,2025-02-19 08:47:40,4095.0
5246,28.0,81.7,2025-02-19 08:47:46,0.0
5247,28.0,81.7,2025-02-19 08:47:51,0.0
5248,28.1,81.7,2025-02-19 08:47:56,3839.0
5249,28.0,81.6,2025-02-19 08:48:01,39.0
5250,28.1,81.7,2025-02-19 08:48:06,45.0
5251,28.1,81.6,2025-02-19 08:48:11,1135.0
5252,28.1,81.6,2025-02-19 08:48:16,4095.0
5253,28.1,81.7,2025-02-19 08:48:22,4095.0
5254,28.1,82.1,2025-02-19 08:48:27,4095.0
5255,28.1,82.3,2025-02-19 08:48:32,4095.0
5256,28.1,82.4,2025-02-19 08:48:37,4095.0
5257,28.2,82.5,2025-02-19 08:48:42,0.0
5258,28.2,82.5,2025-02-19 08:48:47,3971.0
5259,28.2,82.5,2025-02-19 08:48:53,0.0
5260,28.2,82.4,2025-02-19 08:48:58,4095.0
5261,28.3,81.9,2025-02-19 08:49:03,42.0
5262,28.3,81.4,2025-02-19 08:49:08,274.0
5263,28.3,81.2,2025-02-19 08:49:13,14.0
5264,28.3,81.1,2025-02-19 08:49:18,4095.0
5265,28.3,81.0,2025-02-19 08:49:24,0.0
5266,28.2,81.1,2025-02-19 08:49:29,3247.0
5267,28.2,81.1,2025-02-19 08:49:34,3824.0
5268,28.2,81.2,2025-02-19 08:49:39,0.0
5269,28.2,81.2,2025-02-19 08:49:44,1413.0
5270,28.2,81.2,2025-02-19 08:49:49,0.0
5271,28.3,81.3,2025-02-19 08:49:55,3451.0
5272,28.2,81.4,2025-02-19 08:50:00,3846.0
5273,28.2,81.4,2025-02-19 08:50:05,0.0
5274,28.3,81.5,2025-02-19 08:50:10,3536.0
5275,28.2,81.8,2025-02-19 08:50:15,550.0
5276,28.3,82.0,2025-02-19 08:50:20,0.0
5277,28.3,81.8,2025-02-19 08:50:25,70.0
5278,28.3,81.5,2025-02-19 08:50:31,118.0
5279,28.3,81.4,2025-02-19 08:50:36,0.0
5280,28.3,81.3,2025-02-19 08:50:41,0.0
5281,28.3,81.2,2025-02-19 08:50:46,0.0
5282,28.3,81.2,2025-02-19 08:50:51,3712.0
5283,28.3,81.2,2025-02-19 08:50:56,3811.0
5284,28.3,81.2,2025-02-19 08:51:01,0.0
5285,28.3,81.2,2025-02-19 08:51:07,4095.0
5286,28.3,81.2,2025-02-19 08:51:12,0.0
5287,28.3,81.3,2025-02-19 08:51:17,0.0
5288,28.3,81.7,2025-02-19 08:51:22,4095.0
5289,28.3,81.9,2025-02-19 08:51:27,4095.0
5290,28.3,82.0,2025-02-19 08:51:32,4095.0
5291,28.4,82.0,2025-02-19 08:51:37,0.0
5292,28.4,82.0,2025-02-19 08:51:43,4095.0
5293,28.4,81.9,2025-02-19 08:51:48,0.0
5294,28.4,81.7,2025-02-19 08:51:53,4095.0
5295,28.5,81.6,2025-02-19 08:51:58,4095.0
5296,28.5,81.5,2025-02-19 08:52:04,4095.0
5297,28.5,81.3,2025-02-19 08:52:09,0.0
5298,28.5,81.0,2025-02-19 08:52:14,4095.0
5299,28.5,81.1,2025-02-19 08:52:19,4057.0
5300,28.5,81.2,2025-02-19 08:52:24,53.0
5301,28.5,81.3,2025-02-19 08:52:29,0.0
5302,28.6,81.4,2025-02-19 08:52:37,4095.0
5303,28.6,81.2,2025-02-19 08:52:42,528.0
5304,28.6,81.1,2025-02-19 08:52:48,3841.0
5305,28.6,81.1,2025-02-19 08:52:53,4095.0
5306,28.6,81.0,2025-02-19 08:52:58,4095.0
5307,28.7,81.1,2025-02-19 08:53:03,4070.0
5308,28.7,80.8,2025-02-19 08:53:09,4095.0
5309,28.7,80.4,2025-02-19 08:53:14,3246.0
5310,28.7,80.6,2025-02-19 08:53:19,0.0
5311,28.7,80.8,2025-02-19 08:53:28,3296.0
5312,28.7,80.3,2025-02-19 08:53:33,4095.0
5313,28.7,80.1,2025-02-19 08:53:38,4095.0
5314,28.7,80.1,2025-02-19 08:53:43,19.0
5315,28.7,80.1,2025-02-19 08:53:48,4095.0
5316,28.7,80.3,2025-02-19 08:53:54,0.0
5317,28.7,80.3,2025-02-19 08:53:59,0.0
5318,28.7,80.2,2025-02-19 08:54:04,0.0
5319,28.7,80.2,2025-02-19 08:54:09,576.0
5320,28.7,80.2,2025-02-19 08:54:14,0.0
5321,28.7,80.4,2025-02-19 08:54:20,38.0
5322,28.7,80.6,2025-02-19 08:54:25,0.0
5323,28.7,80.8,2025-02-19 08:54:30,4095.0
5324,28.7,80.9,2025-02-19 08:54:36,1073.0
5325,28.7,81.0,2025-02-19 08:54:41,0.0
5326,28.7,80.9,2025-02-19 08:54:46,0.0
5327,28.7,80.9,2025-02-19 08:54:51,0.0
5328,28.7,80.9,2025-02-19 08:54:56,0.0
5329,28.7,80.9,2025-02-19 08:55:02,4095.0
5330,28.8,80.8,2025-02-19 08:55:07,4095.0
5331,28.8,80.6,2025-02-19 08:55:13,0.0
5332,28.8,80.5,2025-02-19 08:55:18,2519.0
5333,28.8,80.5,2025-02-19 08:55:23,4095.0
5334,28.8,80.2,2025-02-19 08:55:28,4095.0
5335,28.8,79.9,2025-02-19 08:55:35,0.0
5336,28.7,79.9,2025-02-19 08:55:40,288.0
5337,28.7,80.0,2025-02-19 08:55:46,0.0
5338,28.7,80.1,2025-02-19 08:55:51,4095.0
5339,28.6,80.2,2025-02-19 08:55:56,3599.0
5340,28.5,80.1,2025-02-19 08:56:01,4095.0
5341,28.5,80.2,2025-02-19 08:56:07,4095.0
5342,28.4,80.4,2025-02-19 08:56:12,0.0
5343,28.4,80.5,2025-02-19 08:56:17,3931.0
5344,28.3,80.6,2025-02-19 08:56:22,3760.0
5345,28.3,80.7,2025-02-19 08:56:27,595.0
5346,28.3,80.8,2025-02-19 08:56:32,448.0
5347,28.3,80.9,2025-02-19 08:56:38,0.0
5348,28.2,80.8,2025-02-19 08:56:43,4095.0
5349,28.2,81.0,2025-02-19 08:56:48,3921.0
5350,28.2,81.1,2025-02-19 08:56:53,4095.0
5351,28.2,81.0,2025-02-19 08:56:58,343.0
5352,28.2,81.0,2025-02-19 08:57:03,0.0
5353,28.2,81.0,2025-02-19 08:57:09,0.0
5354,28.2,81.2,2025-02-19 08:57:14,4095.0
5355,28.2,81.0,2025-02-19 08:57:19,0.0
5356,28.2,81.1,2025-02-19 08:57:27,4095.0
5357,28.2,81.0,2025-02-19 08:57:32,4095.0
5358,28.2,81.1,2025-02-19 08:57:37,0.0
5359,28.2,81.2,2025-02-19 08:57:46,4095.0
5360,28.2,81.3,2025-02-19 08:57:51,0.0
5361,28.2,81.3,2025-02-19 08:57:56,0.0
5362,28.2,81.2,2025-02-19 08:58:01,4095.0
5363,28.2,81.3,2025-02-19 08:58:07,4095.0
5364,28.1,81.4,2025-02-19 08:58:12,3713.0
5365,28.1,81.5,2025-02-19 08:58:17,0.0
5366,28.1,81.6,2025-02-19 08:58:22,511.0
5367,28.2,81.6,2025-02-19 08:58:27,3463.0
5368,28.2,81.4,2025-02-19 08:58:33,0.0
5369,28.2,81.3,2025-02-19 08:58:38,3991.0
5370,28.2,81.5,2025-02-19 08:58:43,3730.0
5371,28.2,81.6,2025-02-19 08:58:49,0.0
5372,28.2,81.4,2025-02-19 08:58:54,4095.0
5373,28.2,81.2,2025-02-19 08:58:59,0.0
5374,28.2,81.1,2025-02-19 08:59:04,0.0
5375,28.2,81.1,2025-02-19 08:59:09,3265.0
5376,28.2,81.1,2025-02-19 08:59:15,4095.0
5377,28.1,81.2,2025-02-19 08:59:20,758.0
5378,28.1,81.2,2025-02-19 08:59:25,0.0
5379,28.1,81.1,2025-02-19 08:59:30,4095.0
5380,28.1,81.2,2025-02-19 08:59:38,1113.0
5381,28.1,81.2,2025-02-19 08:59:43,4095.0
5382,28.1,81.2,2025-02-19 08:59:49,0.0
5383,28.1,81.4,2025-02-19 08:59:57,0.0
5384,28.1,81.7,2025-02-19 09:00:02,4095.0
5385,28.1,81.7,2025-02-19 09:00:07,101.0
5386,28.1,81.8,2025-02-19 09:00:12,3907.0
5387,28.1,81.7,2025-02-19 09:00:17,4095.0
5388,28.2,81.8,2025-02-19 09:00:23,4095.0
5389,28.1,81.5,2025-02-19 09:00:29,0.0
5390,28.2,81.3,2025-02-19 09:00:34,0.0
5391,28.2,81.5,2025-02-19 09:00:39,4095.0
5392,28.2,81.4,2025-02-19 09:00:44,1593.0
5393,28.2,81.4,2025-02-19 09:00:49,1601.0
5394,28.2,81.2,2025-02-19 09:00:55,3094.0
5395,28.2,81.2,2025-02-19 09:01:00,4095.0
5396,28.2,81.4,2025-02-19 09:01:05,1968.0
5397,28.2,81.4,2025-02-19 09:01:10,4095.0
5398,28.2,81.3,2025-02-19 09:01:15,3919.0
5399,28.2,81.5,2025-02-19 09:01:20,0.0
5400,28.2,81.5,2025-02-19 09:01:26,983.0
5401,28.3,81.7,2025-02-19 09:01:31,4095.0
5402,28.2,81.8,2025-02-19 09:01:36,4029.0
5403,28.3,81.6,2025-02-19 09:01:41,2511.0
5404,28.3,81.4,2025-02-19 09:01:46,2637.0
5405,28.3,81.2,2025-02-19 09:01:52,3127.0
5406,28.3,80.9,2025-02-19 09:02:00,90.0
